category,source_dir,item_id,file_id,name,reqJob,reqLevel,cash,quest,in_string_eqp,in_handbook,in_current_equip_pool,reqJob_supported,reasons,path
Hair,Hair,35032,00035032,橙色清爽小王子,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035032.img.xml
Hair,Hair,35033,00035033,黄色清爽小王子,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035033.img.xml
Hair,Hair,35034,00035034,绿色清爽小王子,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035034.img.xml
Hair,Hair,35035,00035035,蓝色清爽小王子,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035035.img.xml
Hair,Hair,35036,00035036,紫色清爽小王子,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035036.img.xml
Hair,Hair,35037,00035037,褐色清爽小王子,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035037.img.xml
Hair,Hair,35040,00035040,黑色摇滚发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035040.img.xml
Hair,Hair,35041,00035041,红色摇滚发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035041.img.xml
Hair,Hair,35042,00035042,橙色摇滚发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035042.img.xml
Hair,Hair,35043,00035043,黄色摇滚发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035043.img.xml
Hair,Hair,35044,00035044,绿色摇滚发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035044.img.xml
Hair,Hair,35045,00035045,蓝色摇滚发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035045.img.xml
Hair,Hair,35046,00035046,紫色摇滚发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035046.img.xml
Hair,Hair,35047,00035047,褐色摇滚发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035047.img.xml
Hair,Hair,35050,00035050,黑色飓风发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035050.img.xml
Hair,Hair,35051,00035051,红色飓风发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035051.img.xml
Hair,Hair,35052,00035052,橙色飓风发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035052.img.xml
Hair,Hair,35053,00035053,黄色飓风发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035053.img.xml
Hair,Hair,35054,00035054,绿色飓风发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035054.img.xml
Hair,Hair,35055,00035055,蓝色飓风发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035055.img.xml
Hair,Hair,35056,00035056,紫色飓风发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035056.img.xml
Hair,Hair,35057,00035057,褐色飓风发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035057.img.xml
Hair,Hair,35060,00035060,黑色黑咖啡发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035060.img.xml
Hair,Hair,35061,00035061,红色黑咖啡发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035061.img.xml
Hair,Hair,35062,00035062,橙色黑咖啡发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035062.img.xml
Hair,Hair,35063,00035063,黄色黑咖啡发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035063.img.xml
Hair,Hair,35064,00035064,绿色黑咖啡发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035064.img.xml
Hair,Hair,35065,00035065,蓝色黑咖啡发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035065.img.xml
Hair,Hair,35066,00035066,紫色黑咖啡发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035066.img.xml
Hair,Hair,35067,00035067,褐色黑咖啡发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035067.img.xml
Hair,Hair,35070,00035070,黑色纳豆发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035070.img.xml
Hair,Hair,35071,00035071,红色纳豆发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035071.img.xml
Hair,Hair,35072,00035072,橙色纳豆发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035072.img.xml
Hair,Hair,35073,00035073,黄色纳豆发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035073.img.xml
Hair,Hair,35074,00035074,绿色纳豆发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035074.img.xml
Hair,Hair,35075,00035075,蓝色纳豆发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035075.img.xml
Hair,Hair,35076,00035076,紫色纳豆发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035076.img.xml
Hair,Hair,35077,00035077,褐色纳豆发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035077.img.xml
Hair,Hair,35080,00035080,검은색 포니보이 헤어,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035080.img.xml
Hair,Hair,35081,00035081,빨간색 포니보이 헤어,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035081.img.xml
Hair,Hair,35082,00035082,주황색 포니보이 헤어,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035082.img.xml
Hair,Hair,35083,00035083,노란색 포니보이 헤어,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035083.img.xml
Hair,Hair,35084,00035084,초록색 포니보이 헤어,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035084.img.xml
Hair,Hair,35085,00035085,파란색 포니보이 헤어,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035085.img.xml
Hair,Hair,35086,00035086,보라색 포니보이 헤어,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035086.img.xml
Hair,Hair,35087,00035087,갈색 포니보이 헤어,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035087.img.xml
Hair,Hair,35090,00035090,黑色凌乱碎发发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035090.img.xml
Hair,Hair,35091,00035091,红色凌乱碎发发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035091.img.xml
Hair,Hair,35092,00035092,橙色凌乱碎发发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035092.img.xml
Hair,Hair,35093,00035093,黄色凌乱碎发发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035093.img.xml
Hair,Hair,35094,00035094,绿色凌乱碎发发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035094.img.xml
Hair,Hair,35095,00035095,蓝色凌乱碎发发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035095.img.xml
Hair,Hair,35096,00035096,紫色凌乱碎发发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035096.img.xml
Hair,Hair,35097,00035097,褐色凌乱碎发发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035097.img.xml
Hair,Hair,35100,00035100,黑色下弦月发型,0,0,0,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035100.img.xml
Hair,Hair,35101,00035101,红色下弦月发型,0,0,0,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035101.img.xml
Hair,Hair,35102,00035102,橙色下弦月发型,0,0,0,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035102.img.xml
Hair,Hair,35103,00035103,黄色下弦月发型,0,0,0,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035103.img.xml
Hair,Hair,35104,00035104,绿色下弦月发型,0,0,0,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035104.img.xml
Hair,Hair,35105,00035105,蓝色下弦月发型,0,0,0,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035105.img.xml
Hair,Hair,35106,00035106,紫色下弦月发型,0,0,0,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035106.img.xml
Hair,Hair,35107,00035107,褐色下弦月发型,0,0,0,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035107.img.xml
Hair,Hair,35110,00035110,黑色浪客发型,0,0,0,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035110.img.xml
Hair,Hair,35111,00035111,红色浪客发型,0,0,0,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035111.img.xml
Hair,Hair,35112,00035112,橙色浪客发型,0,0,0,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035112.img.xml
Hair,Hair,35113,00035113,黄色浪客发型,0,0,0,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035113.img.xml
Hair,Hair,35114,00035114,绿色浪客发型,0,0,0,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035114.img.xml
Hair,Hair,35115,00035115,蓝色浪客发型,0,0,0,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035115.img.xml
Hair,Hair,35116,00035116,紫色浪客发型,0,0,0,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035116.img.xml
Hair,Hair,35117,00035117,褐色浪客发型,0,0,0,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035117.img.xml
Hair,Hair,35120,00035120,黑色小英俊发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035120.img.xml
Hair,Hair,35121,00035121,红色小英俊发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035121.img.xml
Hair,Hair,35122,00035122,橙色小英俊发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035122.img.xml
Hair,Hair,35123,00035123,黄色小英俊发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035123.img.xml
Hair,Hair,35124,00035124,绿色小英俊发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035124.img.xml
Hair,Hair,35125,00035125,蓝色小英俊发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035125.img.xml
Hair,Hair,35126,00035126,紫色小英俊发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035126.img.xml
Hair,Hair,35127,00035127,褐色小英俊发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035127.img.xml
Hair,Hair,35130,00035130,黑色帅气男主发型,0,0,0,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035130.img.xml
Hair,Hair,35131,00035131,红色帅气男主发型,0,0,0,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035131.img.xml
Hair,Hair,35132,00035132,橙色帅气男主发型,0,0,0,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035132.img.xml
Hair,Hair,35133,00035133,黄色帅气男主发型,0,0,0,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035133.img.xml
Hair,Hair,35134,00035134,绿色帅气男主发型,0,0,0,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035134.img.xml
Hair,Hair,35135,00035135,蓝色帅气男主发型,0,0,0,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035135.img.xml
Hair,Hair,35136,00035136,紫色帅气男主发型,0,0,0,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035136.img.xml
Hair,Hair,35137,00035137,褐色帅气男主发型,0,0,0,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035137.img.xml
Hair,Hair,35140,00035140,黑色凌乱碎发发型,0,0,0,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035140.img.xml
Hair,Hair,35141,00035141,红色凌乱碎发发型,0,0,0,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035141.img.xml
Hair,Hair,35142,00035142,橙色凌乱碎发发型,0,0,0,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035142.img.xml
Hair,Hair,35143,00035143,黄色凌乱碎发发型,0,0,0,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035143.img.xml
Hair,Hair,35144,00035144,绿色凌乱碎发发型,0,0,0,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035144.img.xml
Hair,Hair,35145,00035145,蓝色凌乱碎发发型,0,0,0,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035145.img.xml
Hair,Hair,35146,00035146,紫色凌乱碎发发型,0,0,0,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035146.img.xml
Hair,Hair,35147,00035147,褐色凌乱碎发发型,0,0,0,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035147.img.xml
Hair,Hair,35150,00035150,黑色层次斜刘海发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035150.img.xml
Hair,Hair,35151,00035151,红色层次斜刘海发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035151.img.xml
Hair,Hair,35152,00035152,橙色层次斜刘海发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035152.img.xml
Hair,Hair,35153,00035153,黄色层次斜刘海发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035153.img.xml
Hair,Hair,35154,00035154,绿色层次斜刘海发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035154.img.xml
Hair,Hair,35155,00035155,蓝色层次斜刘海发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035155.img.xml
Hair,Hair,35156,00035156,紫色层次斜刘海发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035156.img.xml
Hair,Hair,35157,00035157,褐色层次斜刘海发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035157.img.xml
Hair,Hair,35160,00035160,검은색 비스트 테이머 남자 1 헤어,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035160.img.xml
Hair,Hair,35161,00035161,红色林之灵男性1发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035161.img.xml
Hair,Hair,35162,00035162,橙色林之灵男性1发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035162.img.xml
Hair,Hair,35163,00035163,노란색 비스트 테이머 남자 1 헤어,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035163.img.xml
Hair,Hair,35164,00035164,绿色林之灵男性1发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035164.img.xml
Hair,Hair,35165,00035165,蓝色林之灵男性1发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035165.img.xml
Hair,Hair,35166,00035166,淡紫色林之灵男性1发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035166.img.xml
Hair,Hair,35167,00035167,乡村风格烫发,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035167.img.xml
Hair,Hair,35170,00035170,검은색 비스트 테이머 남자 2 헤어,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035170.img.xml
Hair,Hair,35171,00035171,红色林之灵男性2发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035171.img.xml
Hair,Hair,35172,00035172,橙色林之灵男性2发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035172.img.xml
Hair,Hair,35173,00035173,노란색 비스트 테이머 남자 2 헤어,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035173.img.xml
Hair,Hair,35174,00035174,绿色林之灵男性2发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035174.img.xml
Hair,Hair,35175,00035175,蓝色林之灵男性2发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035175.img.xml
Hair,Hair,35176,00035176,淡紫色林之灵男性2发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035176.img.xml
Hair,Hair,35177,00035177,可爱苹果发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035177.img.xml
Hair,Hair,35180,00035180,黑色炫彩棉花糖发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035180.img.xml
Hair,Hair,35181,00035181,红色炫彩棉花糖发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035181.img.xml
Hair,Hair,35182,00035182,橙色炫彩棉花糖发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035182.img.xml
Hair,Hair,35183,00035183,黄色炫彩棉花糖发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035183.img.xml
Hair,Hair,35184,00035184,绿色炫彩棉花糖发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035184.img.xml
Hair,Hair,35185,00035185,蓝色炫彩棉花糖发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035185.img.xml
Hair,Hair,35186,00035186,紫色炫彩棉花糖发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035186.img.xml
Hair,Hair,35187,00035187,褐色炫彩棉花糖发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035187.img.xml
Hair,Hair,35190,00035190,黑色乖宝贝发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035190.img.xml
Hair,Hair,35191,00035191,红色乖宝贝发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035191.img.xml
Hair,Hair,35192,00035192,橙色乖宝贝发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035192.img.xml
Hair,Hair,35193,00035193,黄色乖宝贝发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035193.img.xml
Hair,Hair,35194,00035194,绿色乖宝贝发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035194.img.xml
Hair,Hair,35195,00035195,蓝色乖宝贝发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035195.img.xml
Hair,Hair,35196,00035196,紫色乖宝贝发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035196.img.xml
Hair,Hair,35197,00035197,褐色乖宝贝发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035197.img.xml
Hair,Hair,35200,00035200,黑色魅力潮男发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035200.img.xml
Hair,Hair,35201,00035201,红色魅力潮男发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035201.img.xml
Hair,Hair,35202,00035202,橙色魅力潮男发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035202.img.xml
Hair,Hair,35203,00035203,黄色魅力潮男发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035203.img.xml
Hair,Hair,35204,00035204,绿色魅力潮男发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035204.img.xml
Hair,Hair,35205,00035205,蓝色魅力潮男发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035205.img.xml
Hair,Hair,35206,00035206,紫色魅力潮男发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035206.img.xml
Hair,Hair,35207,00035207,褐色魅力潮男发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035207.img.xml
Hair,Hair,35210,00035210,黑色奇妙耳朵男发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035210.img.xml
Hair,Hair,35211,00035211,红色奇妙耳朵男发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035211.img.xml
Hair,Hair,35212,00035212,橙色奇妙耳朵男发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035212.img.xml
Hair,Hair,35213,00035213,黄色奇妙耳朵男发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035213.img.xml
Hair,Hair,35214,00035214,绿色奇妙耳朵男发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035214.img.xml
Hair,Hair,35215,00035215,蓝色奇妙耳朵男发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035215.img.xml
Hair,Hair,35216,00035216,紫色奇妙耳朵男发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035216.img.xml
Hair,Hair,35217,00035217,褐色奇妙耳朵男发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035217.img.xml
Hair,Hair,35220,00035220,黑色潮男发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035220.img.xml
Hair,Hair,35221,00035221,红色潮男发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035221.img.xml
Hair,Hair,35222,00035222,橙色潮男发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035222.img.xml
Hair,Hair,35223,00035223,黄色潮男发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035223.img.xml
Hair,Hair,35224,00035224,绿色潮男发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035224.img.xml
Hair,Hair,35225,00035225,蓝色潮男发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035225.img.xml
Hair,Hair,35226,00035226,紫色潮男发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035226.img.xml
Hair,Hair,35227,00035227,褐色潮男发型,0,0,1,0,True,False,False,True,missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00035227.img.xml
