id	job	name	client_path	client_sha256	server_path	server_sha256
1352005	精灵游侠	魔法箭	clien/Data/Character/Weapon/01352005.img	620bcd3f4db5ccc1f779f6dbe86cc38003b12f75e4a0aacd3599a2ba82d047c2	gms-server/wz/Character.wz/Weapon/01352005.img.xml	5a3a6a0854d3e319a1f09e63cfb7158ba208e6ae99d2601d59e5f15aa7387b21
1352006	精灵游侠	鋒利的魔法箭	clien/Data/Character/Weapon/01352006.img	48a020867b2007c739fd28fc21b73e538d84caf1e68add2aab77ca9174543db9	gms-server/wz/Character.wz/Weapon/01352006.img.xml	4929a7868b7e47f575d61768a0324c075511b57f30bde2c9c99f434129928e49
1352007	精灵游侠	永遠的魔法箭	clien/Data/Character/Weapon/01352007.img	7c4376ff8ec4d9990dfe23899b27dd9971cd4a9b0f1416d2256500bd12ac3674	gms-server/wz/Character.wz/Weapon/01352007.img.xml	990d3ad294703be6f8e5a05a368fca0e6c9f3f88b64d7d2b810c43d14936fb92
1352008	精灵游侠	漆黑魔箭	clien/Data/Character/Weapon/01352008.img	7773cb7ce360b3689c8d94d404d9bc14a9b3e3daf480e07867cb2fc64e289f63	gms-server/wz/Character.wz/Weapon/01352008.img.xml	18a54d7ae5dc35408c78a56bc2ac15428779e2ffe488773f4d3e81c43317d24e
1352009	精灵游侠	妖蝶姬之咒式矢	clien/Data/Character/Weapon/01352009.img	c7e04511141464f7b8a7904bc4be2f3fb61fb58d507dc58527f621a52458c393	gms-server/wz/Character.wz/Weapon/01352009.img.xml	98f117d20bf8a089726f03366ea0d74f9ce6fa2052ff4b824c6ac8c3e36000a0
1352010	精灵游侠	漆黑魔箭	clien/Data/Character/Weapon/01352010.img	0260a5df04feede4938049522ceb09ff2a055c59e42101b1ca7be12975eda351	gms-server/wz/Character.wz/Weapon/01352010.img.xml	f79bc2c6c8ce909a3da820d49c80bb88db603faee18316e788371fc5fdae8dec
1352011	精灵游侠	楓之祕寶魔法箭	clien/Data/Character/Weapon/01352011.img	5d3a5ab598c403eafee2dc756a94329d19ec17e245d77ad7fb8ea33914ff979f	gms-server/wz/Character.wz/Weapon/01352011.img.xml	a1144d00c3ed375c10a54d096b9aaabad4fe7c41eb7d4f8e73229202b40e9b25
1352012	精灵游侠	進化無限的魔法弓箭	clien/Data/Character/Weapon/01352012.img	20e3bb3fc18680c60a3dca075a20d373aa022681fb44e724305ceb8ca62f206f	gms-server/wz/Character.wz/Weapon/01352012.img.xml	ea3b119b50e9b713d7af827a30d02296731d22955121c009944637af8b1c5664
1352100	幻影	魔幻卡牌	clien/Data/Character/Weapon/01352100.img	43576012cd9791101d69e69df27f9f3b987c45b6bc82267cb44482226a81cfae	gms-server/wz/Character.wz/Weapon/01352100.img.xml	527b8d50e121ce7dec5675610ae497489ad183824bab1120d0823cb343e5cf90
1352101	幻影	幽靈卡牌	clien/Data/Character/Weapon/01352101.img	1ac5a76115d81f5c1ca02e98ccf7cd690aa5f35564e2b5165255a87283ca60a6	gms-server/wz/Character.wz/Weapon/01352101.img.xml	0c45317bd8ca8a04e2f608a246184c17ac677b669c1e0de2487117daec3db3a3
1352102	幻影	天蘿卡牌	clien/Data/Character/Weapon/01352102.img	c114801c744a4f19b1b4d25552302a2142b183e542c8e05e5fae1b946510b552	gms-server/wz/Character.wz/Weapon/01352102.img.xml	4c3920d4c374f0cd16f327be9edcab63d17bdde04f49bee05cd4915f2822d853
1352103	幻影	新者卡牌	clien/Data/Character/Weapon/01352103.img	21c8158dc17b7dce3a4517ffce6c327c764828e98ef26c09b90216c2d291493c	gms-server/wz/Character.wz/Weapon/01352103.img.xml	5c47755138af804bd25d1a0b2cd7de9274e1dfb268aafd8af2e394239100fc6c
1352104	幻影	魔幻卡牌	clien/Data/Character/Weapon/01352104.img	9ca720d41c0327a0ff02ba123304bffe1b15c9745149f6a0895c59ed57922c05	gms-server/wz/Character.wz/Weapon/01352104.img.xml	dca57813bf485a0a5d23c2014e8d57dd39d432ff0cc28a8358cd94ff61c8c1e8
1352105	幻影	魔幻卡牌	clien/Data/Character/Weapon/01352105.img	45b8bf5737d79fbdcd91d1a1a64ccbb4d611235fc4bd68fb588eaea35d6e9427	gms-server/wz/Character.wz/Weapon/01352105.img.xml	af4d9ad1886cd09f39ee43b5729dafa4b742af0d7b3a8c0c301a6a18c73dd79f
1352106	幻影	幽靈卡牌	clien/Data/Character/Weapon/01352106.img	f5662f7fa32018f2ee3228e17e8b8b81ab6e35fea6855f4ba2df4dc03e8a0b74	gms-server/wz/Character.wz/Weapon/01352106.img.xml	c64fdcfc27210005799c0b808372848750245ffe1342675cd2c5af028d43892f
1352107	幻影	天蘿卡牌	clien/Data/Character/Weapon/01352107.img	c2af5136baccae31fccb93b924f471818fd60993f50148978b7c3c8075335bd6	gms-server/wz/Character.wz/Weapon/01352107.img.xml	25f1551c41a4f34cd2e60e81162ed5f5f4261cf0a004e4c727b0a22dd41b7483
1352108	幻影	漆黑卡片	clien/Data/Character/Weapon/01352108.img	acfc442272a4344e936b93db455dfc3f569bfafb2af582380a53e625ead77aff	gms-server/wz/Character.wz/Weapon/01352108.img.xml	b3ed40225634f28463198f990b3227b3d3491f1ce1ef88bab957e001e213908b
1352109	幻影	妖蝶姬之花牌	clien/Data/Character/Weapon/01352109.img	b4fbdc3af1c2885b1bdba96bd4d8f84114f8c8b87ce3a45ad62f0236d6e1013b	gms-server/wz/Character.wz/Weapon/01352109.img.xml	436d820c34de08530b35806be705d219fb2d5733959143b9d352689489c7293f
1352110	幻影	漆黑卡片	clien/Data/Character/Weapon/01352110.img	77cf5eb7b1a0382a1f136399baf0eeebd4233a88ebc92ba07503ea4d9fe5c77b	gms-server/wz/Character.wz/Weapon/01352110.img.xml	0cdc1e50705e16056a4f6bbb95e960fcff519dddea31bc2f0d0bf021cd327fee
1352111	幻影	楓之祕寶卡牌	clien/Data/Character/Weapon/01352111.img	5a5d821ee0fa730932041e5534f84710edec89c1fdcbd0e5815198bf6130e328	gms-server/wz/Character.wz/Weapon/01352111.img.xml	1f995497c2211b8154aa485a65d6f95369d08e4863c82d7080df8858cda0d435
1352112	幻影	進化新者卡牌	clien/Data/Character/Weapon/01352112.img	605ca6416f2874360f7333406ce5795f037a16f0d0c0db9a3925075607968be6	gms-server/wz/Character.wz/Weapon/01352112.img.xml	3682d17b410252c0fafa6cb3c49884085167770e6413936aa6a8023d3610c549
1362007	幻影	雙股手杖	clien/Data/Character/Weapon/01362007.img	c2d098eaaf113aa800f7f425c86dd1e1fdc51b563edca45906ba487d90ec24d1	gms-server/wz/Character.wz/Weapon/01362007.img.xml	609bbab39206cde14e59c2f5d9673b787a364ea9940815527ec9e0848adcc2cd
1362008	幻影	東洋皇家手杖	clien/Data/Character/Weapon/01362008.img	ea4a8eb4b6ba855d5a8019f3310a4b362c3c0e691df435d2735a2f7cfe2190b7	gms-server/wz/Character.wz/Weapon/01362008.img.xml	147734ec3ef93f642d9df7eb5e1c4c02c15b1a6f124520e162fcd1ba1fed0d8f
1362009	幻影	強力魔法杖	clien/Data/Character/Weapon/01362009.img	19a95e34402d498538e89c751b6f8aab3933170826db6f738ecfd08c4c18f26e	gms-server/wz/Character.wz/Weapon/01362009.img.xml	3222948c23e97c1f282d6a2f6302926f0b05cc1cd8e8cb91fa0a2442dcabb3a6
1362010	幻影	魔棒	clien/Data/Character/Weapon/01362010.img	8feab2dda97b05274688360e7775c7bb4b861f6310acb3efd2c3629c01ff449b	gms-server/wz/Character.wz/Weapon/01362010.img.xml	4f37009200ad7d84b9781a5fe9a7f356dd67081c457f7d2b7e8540c7befb43d1
1362011	幻影	王權手杖	clien/Data/Character/Weapon/01362011.img	f1dbefc084f919aad273e9e7e460f3be4fdcc868382ced9720eb046e774112ee	gms-server/wz/Character.wz/Weapon/01362011.img.xml	6961faf3ecddca773e09f07ebdcb9608208cf7a3a50c368e749375a11f2770d0
1362012	幻影	魅影手杖	clien/Data/Character/Weapon/01362012.img	356030e3b7d58ef0324a9ae86447558366c5c113aaf9273530b9f1a42de977ad	gms-server/wz/Character.wz/Weapon/01362012.img.xml	d44c126c5221a134bca66bc897cf1a4b7486a9e50b2f25286043a6be111b381c
1362013	幻影	莎莉絲手杖	clien/Data/Character/Weapon/01362013.img	25364502203374ea36840dfc5879de30694e95cdb93547e2e213f2806703aeeb	gms-server/wz/Character.wz/Weapon/01362013.img.xml	d75243f1ce293e827028a98e0f6839953e4c0229113b61ee140ea8455fa632cc
1362014	幻影	墮落天使	clien/Data/Character/Weapon/01362014.img	5f7d165d9ce2c044b01821ced5cd64d4639023d97349772ee7a57a27a65855bf	gms-server/wz/Character.wz/Weapon/01362014.img.xml	370802f453953f8664f3349c67a8b899b47368a4ec278d791ed822ead8e45049
1362015	幻影	龍之怒潮手杖	clien/Data/Character/Weapon/01362015.img	42651503eede91097e92490ba7eee625feb5d196f8c6a25b0b95d9ccb6e411c4	gms-server/wz/Character.wz/Weapon/01362015.img.xml	92fed7e18d9a1a436c7d29596981c8d4fd1cfd6325530abed1a9b52002cdf6c3
1362016	幻影	永恆手杖	clien/Data/Character/Weapon/01362016.img	0bce050b92ad92e8dbf92dd8fee2bad004019cb5b535cddbdba92f86b3414832	gms-server/wz/Character.wz/Weapon/01362016.img.xml	3a65598cfc076b8be6b5d90f4ff358db37d56ab3e45f031c71fac47a50207fd0
1362017	幻影	逆襲手杖	clien/Data/Character/Weapon/01362017.img	1f56dc3f4c99c13aac31edec183fa55cc08e8cd539e2ac21d30557ae7d71c48f	gms-server/wz/Character.wz/Weapon/01362017.img.xml	0781dc9033321089750704afdbfe83ca3206e91e4b6bf4f29d3723c52fd0716e
1362018	幻影	漢帕血腥手杖	clien/Data/Character/Weapon/01362018.img	9cec4036061d0d32f4baf73ce217a7758c52803e0b4cd81b25286f4c13f2447f	gms-server/wz/Character.wz/Weapon/01362018.img.xml	5840ea70082f8b4ae19b6b00bbffb47e6e1c52abeab48aa70770deb0d6f1d49e
1362019	幻影	雷本魂深紅手杖	clien/Data/Character/Weapon/01362019.img	39f1ba603ea0a9ec5548c817f571b7db9bf4e186be617ee185245309a9d0ea08	gms-server/wz/Character.wz/Weapon/01362019.img.xml	d009825631525801a75412da78563f6989afb8a15599edd18578e0ee0743dc24
1362020	幻影	諾斯凡雷恩手杖	clien/Data/Character/Weapon/01362020.img	fe5a500f60a2e0459ac755380b09544725db403a90c727351221a13cc7cb7c8a	gms-server/wz/Character.wz/Weapon/01362020.img.xml	4e77146906771cdbeeb8d4990be82926b39b82c97dc3857ef83ec7c7ed52a860
1362021	幻影	斯卡凡雷恩手杖	clien/Data/Character/Weapon/01362021.img	c158fac87490f104e53baf4452a570802c0ae78f03ce721909aa42b3240d3c6f	gms-server/wz/Character.wz/Weapon/01362021.img.xml	ee7dbaf42106035d10af1d8cd2ee5db1e845e92ddd576e52517dd7d58569a386
1362022	幻影	深淵手杖	clien/Data/Character/Weapon/01362022.img	538f77ed9a04de0376cd26840b927f07e92566ab9a556925dcd23f2586ca9710	gms-server/wz/Character.wz/Weapon/01362022.img.xml	2f8d3271f5039b5f9b968a20b9c105e87c3d5c7707c10e62845422abfc4d42a6
1362023	幻影	蓋世無雙手杖	clien/Data/Character/Weapon/01362023.img	5af66e4b7e5cd03566fcc007c5be1a62d34036184f96818ad70886f325d5c465	gms-server/wz/Character.wz/Weapon/01362023.img.xml	89ee13ef444f325f891a14f7877e0ae6917763979ab6329c6b27f0312448919d
1362024	幻影	墮落龍魂手杖	clien/Data/Character/Weapon/01362024.img	e7d54124ec139e61816c12e5cfa370296069223354b2ac6b2091ff47531dd8a7	gms-server/wz/Character.wz/Weapon/01362024.img.xml	45ee2b9f9f90e2f66cf962dcd958cca649f4203de1eb07edbe3975eaab242c62
1362025	幻影	企鵝國王的彩虹貴族	clien/Data/Character/Weapon/01362025.img	324bfce8c3017bdb7e2f16256c76edc0172a2c96ee09db01f8873d3d65e366ae	gms-server/wz/Character.wz/Weapon/01362025.img.xml	a75a90fad50a76b0eb5b816879d79e9533f1252929e5e7894fe404cde51c009f
1362026	幻影	薛西斯的魔棒	clien/Data/Character/Weapon/01362026.img	6f18280f4de6931dd386c4b7ad79ae843cb39e65cf83fd85686d40b9a8b94499	gms-server/wz/Character.wz/Weapon/01362026.img.xml	4ebd567986430d8055decc43c4f19340463cf128a44a5f2d676194974f7f0e73
1362027	幻影	巴洛古的威嚴手杖	clien/Data/Character/Weapon/01362027.img	0866d4e14abe5b9131c5be45399f963cf3fbe14dd5a2e2b7ee640d41ecb78342	gms-server/wz/Character.wz/Weapon/01362027.img.xml	67f010b2c9343d8a4440090666fa7fed4b047e822347d6aebfe3f78d72487eaa
1362028	幻影	巴洛克的魅影手杖	clien/Data/Character/Weapon/01362028.img	28ba503c69e27a7e8ee34edf3e84aed1ad72c37941a60e26dcb2894560556dd3	gms-server/wz/Character.wz/Weapon/01362028.img.xml	83287212c30be5fbb9e9666f2341236f1675eb889495727f7133d6a15acebac5
1362029	幻影	混沌盜賊手杖	clien/Data/Character/Weapon/01362029.img	35087a619045c87b9cec3c76ad944d4cf322c4c4283f86900f2052c0cc68eb03	gms-server/wz/Character.wz/Weapon/01362029.img.xml	c9bff808e22964e04913e66bbf209a08081e343bcdec5e966931dbba3a68b021
1362030	幻影	混沌強力魔法杖	clien/Data/Character/Weapon/01362030.img	82454327400075b88bc681bd6867cb9cf42ee84408d97084d67e05346210553a	gms-server/wz/Character.wz/Weapon/01362030.img.xml	1fee5122dc0a40fa5b58ff0da917d859352dbfdb89bae704f43173a5a885de03
1362031	幻影	混沌魅影手杖	clien/Data/Character/Weapon/01362031.img	187175cc42b2ca810758f10b31dba40a9fe762f608db9fc71db90ed02b68679c	gms-server/wz/Character.wz/Weapon/01362031.img.xml	acc473d4b671c135c0b749110d6f2011b3a930c8142842c27e183e98922aaa1d
1362032	幻影	盜賊手杖	clien/Data/Character/Weapon/01362032.img	f831376240a21dc04f5d7e8d9bf5121d57a8b60c5a43d3902cfa752afdf3db12	gms-server/wz/Character.wz/Weapon/01362032.img.xml	063212ae510ba35b51b12bf29f8d5871b18215b865c35d12a460c29e2d3a0da7
1362033	幻影	東洋皇家手杖	clien/Data/Character/Weapon/01362033.img	4cdf3fca4e6ff7e8a4726b5b50d45290d6e8d58c27219ad298c38a5f271d9785	gms-server/wz/Character.wz/Weapon/01362033.img.xml	656e407900a9e038fc5fbd75739f107f650a4fcec31d02326e01cf215a5826e9
1362034	幻影	強力魔法杖	clien/Data/Character/Weapon/01362034.img	56b4e8ae5db69ddf5563451caf84ed9c4aa448f5658fa821ec97752cd4867490	gms-server/wz/Character.wz/Weapon/01362034.img.xml	f25cc421ee3bf763c3aaf5ba57afc297826b396c4d4b9bf56d583898092a54a6
1362035	幻影	魔棒	clien/Data/Character/Weapon/01362035.img	6d05c075e94c1865a0a4f21ba88aba37f481383f328e1b22631d4a817f8107c1	gms-server/wz/Character.wz/Weapon/01362035.img.xml	c4c8ee8b5535680e4e8b6594e9c3a8761a49cdaba1a31605e284f8bbdfc2cc9c
1362036	幻影	威嚴手杖	clien/Data/Character/Weapon/01362036.img	0d4caff06d122292b2dbeb54172e5301e9f4d13eb34a0e91fb834b2f7001a2cb	gms-server/wz/Character.wz/Weapon/01362036.img.xml	a80b20d783ae4f50ec485105571afb47523fa1234381b8588d49c03d4705b18c
1362037	幻影	混沌盜賊手杖	clien/Data/Character/Weapon/01362037.img	c2e131c484d66a263e71609fbc5bd3bb28a4aa8cd648755969dde8e39ded9e68	gms-server/wz/Character.wz/Weapon/01362037.img.xml	1638611c1435eab7b843f8431db6691dc14025fd3ab61c0ca4d65f902a9b9541
1362038	幻影	混沌強力魔法杖	clien/Data/Character/Weapon/01362038.img	8db01f3958f83f1e290a3a90363c43c9c1c81fbf05283b9202db138a6d9114c2	gms-server/wz/Character.wz/Weapon/01362038.img.xml	20c13065a107ec395108f05d491f838979d699c2b8a63bd2c22ede4b0dcef61a
1362039	幻影	混沌魅影手杖	clien/Data/Character/Weapon/01362039.img	8848cac62e247cd3eb9dbb26a5f5d5a6fc33e3db193712282982ca04778356d3	gms-server/wz/Character.wz/Weapon/01362039.img.xml	df8e5718623be61fcf99cd1767ac256fcd9be947d128731e0fc7855e5f3e34a4
1362040	幻影	<正義>魔棒	clien/Data/Character/Weapon/01362040.img	1dbd6bd2ba11eee9c084bfa056bb6e398a23912ebd604bf3c28be7ce68248100	gms-server/wz/Character.wz/Weapon/01362040.img.xml	be695319bc885d75cd0ca485d0543f81058280b10147b4c64d7da9fd00cedf8b
1362041	幻影	<正義>威嚴手杖	clien/Data/Character/Weapon/01362041.img	6437796ef8e5923a6957faabfebd5b5e6193edf15e9f6dc54270587bc49848ba	gms-server/wz/Character.wz/Weapon/01362041.img.xml	f26835ded2735c76a4b82583ca5d8f5d9d8fa5b71563be8824b3ae729fd9777d
1362042	幻影	<正義>魅影手杖	clien/Data/Character/Weapon/01362042.img	319551dd57ae0c32da9b32e4e1146716794a9d43822acda5035cb0c7f03e69ab	gms-server/wz/Character.wz/Weapon/01362042.img.xml	6f28f6831b63398fe3c603126d685ad22c090107f8b5046e99b6de83d64d87df
1362043	幻影	<正義>莎莉絲手杖	clien/Data/Character/Weapon/01362043.img	9b48e1f46faee74038d29997b30764b568cd682b324780f9b13853dd75257f8d	gms-server/wz/Character.wz/Weapon/01362043.img.xml	9fc5391191e6cf3f7b535a084265040823ddc3ba048b74c882aeec91843e3160
1362044	幻影	<正義>龍之怒潮手杖	clien/Data/Character/Weapon/01362044.img	445e2f91697200b3a4bb7e9918f4511cff9b1a0bd42be3f450bc8e1486a0f3fa	gms-server/wz/Character.wz/Weapon/01362044.img.xml	8ddf2a2e03999a86a802dbc9a10945203ee1f69f1a362e35b451fb3945ca611f
1362045	幻影	<正義>楓之谷華麗手杖	clien/Data/Character/Weapon/01362045.img	ed2e6dd592ad17ba65070cc318b08f0115009188a0c4609513e414b2e6a2d7f9	gms-server/wz/Character.wz/Weapon/01362045.img.xml	48be0787a3aa9d8ed5eed31f1701e5f5279b4a3279a824c7dcf2def472330315
1362046	幻影	初學者手杖	clien/Data/Character/Weapon/01362046.img	cf1a471fa556a848831a7ba1961894dbcc32c68ec72d1e9405aff109723e47c3	gms-server/wz/Character.wz/Weapon/01362046.img.xml	80c9d260c266516b4ac934f56daa0b9dbf996a03d26109e747abfe9144af5028
1362047	幻影	鐵質手杖	clien/Data/Character/Weapon/01362047.img	fe0e001822ec8a3bfb1453ca562c32078b2820972b9739cfd140650c9b6646df	gms-server/wz/Character.wz/Weapon/01362047.img.xml	b9a4f33114da3691ae65b5248c63ed002127ee29fd5292b080f6a905f4761147
1362048	幻影	貴族手棍	clien/Data/Character/Weapon/01362048.img	d0195ad555b72d4f537774a144159d22eedde0d035e6c5c5afbdc7abc38157f9	gms-server/wz/Character.wz/Weapon/01362048.img.xml	b72114df553623d68f26661e81b95fa1dd5c7fb73bdf1cc05a9302ce256d32f0
1362049	幻影	彩虹手杖	clien/Data/Character/Weapon/01362049.img	9b1ba95107b54d5c0641a9a0188d493379beef25984fb250ce72f64a75e6ed55	gms-server/wz/Character.wz/Weapon/01362049.img.xml	6f4429eadb82241a205152397ee9b9d0d7da85a6d2aefe87b42a90641c012bc4
1362050	幻影	盜賊手杖	clien/Data/Character/Weapon/01362050.img	a46b173c4bd21405f7b15c0c67761a02036ddff794f218f763c38d4d3542bc8e	gms-server/wz/Character.wz/Weapon/01362050.img.xml	0dbe9085bbc7da9eac5dfd185332409e80c33befd3d53692f6529b1a96b399b2
1362051	幻影	彩虹貴族	clien/Data/Character/Weapon/01362051.img	9a04b108c9ba4e67885f041444ea73bb518845a709178bbc08ebc3bcee011e48	gms-server/wz/Character.wz/Weapon/01362051.img.xml	563ce4da7648695433e3429d62834db61c6e92cecc9580e9cc927d58d68a7321
1362052	幻影	雙股手杖	clien/Data/Character/Weapon/01362052.img	37a2be82cdb46ffa1562600a7704e40710737bc2cd3bfbfb3cf2afb3b542359b	gms-server/wz/Character.wz/Weapon/01362052.img.xml	a60110fc821a7c988d6d46c26cf606675fe5c2b4d991ccf2a92d784eeabfaf56
1362053	幻影	東洋皇家手杖	clien/Data/Character/Weapon/01362053.img	a8ff7c0772a61156d95334433293135966e78ae1e551970dd366c69a0659634c	gms-server/wz/Character.wz/Weapon/01362053.img.xml	8a2f1be37f41487ebbbaad8764d14b73aec890ed6f966b11d0cbfbe7a70014e4
1362054	幻影	強力魔法杖	clien/Data/Character/Weapon/01362054.img	a86b33bcb58f09ea964c17580c8430b60d99ab758dce39e05d22f47e4567dc42	gms-server/wz/Character.wz/Weapon/01362054.img.xml	3b9261c50e99bb7e25fa7f0656a5398aeefa2137a666d2d2a4c47fb36236099b
1362055	幻影	魔棒	clien/Data/Character/Weapon/01362055.img	a68b2bb4e920db2f549f9d94f4cb8161dc23dc71b71970fe685e160eb492df2f	gms-server/wz/Character.wz/Weapon/01362055.img.xml	c379afb2381a612dfb921f5d9adeae40c140dbc1a71b5438c9a670a18859a27c
1362056	幻影	帝王手杖	clien/Data/Character/Weapon/01362056.img	9e4c19a6889bd6ff248f30d2f75611562899581c1fbe2b2daf13e10ba8f7ec7d	gms-server/wz/Character.wz/Weapon/01362056.img.xml	2f521cf1eebc7784e7195acd05ec31cddaf3a53b77b365bdca08ce896e5f0695
1362057	幻影	楓之谷翡翠手杖	clien/Data/Character/Weapon/01362057.img	41c7097ea8f120242ff1d7f59d62dc3c87f2cf0463baff46ffc256b1bc7721f2	gms-server/wz/Character.wz/Weapon/01362057.img.xml	1be2a24fe3e1c02283a4001b59fbed62b14a3e7b21c1e6adba85d38ff5ca0958
1362058	幻影	楓之谷淚滴手杖	clien/Data/Character/Weapon/01362058.img	a9f5dd51f020362d7bf1974ff19660f0d7695513931122c3ed156b89f11f1a30	gms-server/wz/Character.wz/Weapon/01362058.img.xml	9d733bf6aaf1ce28825747e673186c3b7dc720dde4e44208ec2c71aa2dd0f947
1362059	幻影	傳說的楓之谷手杖	clien/Data/Character/Weapon/01362059.img	8c5c328de12fefa914306cf918ba83d781415dc33a9a7b7f72f72c76244f74f9	gms-server/wz/Character.wz/Weapon/01362059.img.xml	a0095c0ea812282e23bf54258f32ea46ff3e624018543e80c2792a391f167b14
1362060	幻影	楓葉紫色彩虹	clien/Data/Character/Weapon/01362060.img	68e3d33a62820aa332452047fbfb4e7f2043cb0c789833f2dd6323b930a62345	gms-server/wz/Character.wz/Weapon/01362060.img.xml	820cac556087d0fd7699196ee9d4f9e4f57340eecc52eadf8e67141cd210c151
1362061	幻影	附魔手杖	clien/Data/Character/Weapon/01362061.img	08b32fbdb154f851d15a46815427cb7de8d282112975d68941ee9e39f16e6fb5	gms-server/wz/Character.wz/Weapon/01362061.img.xml	bfdbba64968ac39c02c674ac7e1028fcb1f32753f869948c2f3f70f3b91fae7c
1362063	幻影	神祕之書	clien/Data/Character/Weapon/01362063.img	cbed4a32b145087e89ccde0a6ae6b2a3fb7897027ca4bbc5c142b7a0934266e4	gms-server/wz/Character.wz/Weapon/01362063.img.xml	9f8330d2570eefbf13d78830de7904775d2c258ec7169ec4d251f9e97c0bfe52
1362064	幻影	火焰狐	clien/Data/Character/Weapon/01362064.img	aed9a40c8a970daa1a5d900de64def27a55e73670e31286dfe5e43ac7e269c54	gms-server/wz/Character.wz/Weapon/01362064.img.xml	9e604f85294863949a00013bec9700cfd3c78fb2de19fccc21278d17d3c0232e
1362065	幻影	胖迷你啾	clien/Data/Character/Weapon/01362065.img	7a500361a8ad821a8d1bfd9593fa5ad394fe02e36335185ba87c9f99c3ec53c2	gms-server/wz/Character.wz/Weapon/01362065.img.xml	695de5032137e4cf94496e712d3edb2beb8c7a9e4c6e29a23265943f81569662
1362066	幻影	兔子糯米糕	clien/Data/Character/Weapon/01362066.img	cf04a1cd947047f4a0e4cc35c482a5a0e13cc8fcfe2f12c2cbd6a96d03cf8130	gms-server/wz/Character.wz/Weapon/01362066.img.xml	b43bf29d56709c2ab8813c66fc16e18688c7e0c2e0a097aa9916db9442134afa
1362067	幻影	高級楓葉紫色彩虹	clien/Data/Character/Weapon/01362067.img	e63caa0cd3cb7db063125f79db49ebccac983a762c29ac5fdab8e650c9e981de	gms-server/wz/Character.wz/Weapon/01362067.img.xml	353644b2725002690b4420a8a77f17fcb1905daf7532c6439642e9dca18039cf
1362068	幻影	大漢帕手杖	clien/Data/Character/Weapon/01362068.img	734bb093ff233ed280670a8f92eafc2079875d1c262121293288e433c5602611	gms-server/wz/Character.wz/Weapon/01362068.img.xml	2d1aa34b202cb4500f393dacad9f4a5a9150c856f8cedff24f2ce7ded4ee2324
1362069	幻影	月讀命的慘鬼杖	clien/Data/Character/Weapon/01362069.img	459a326f0dc119768346da8c5ebe83ead18f7cd33ba2e26d4f6f1dc74f9bcc5d	gms-server/wz/Character.wz/Weapon/01362069.img.xml	f3c9e523fb5aeeb2a4032646f9ad8007db91b9dee14c36f2b9c1e5821dccae67
1362070	幻影	粉紅色花紋游泳圈	clien/Data/Character/Weapon/01362070.img	51a29417c3efba0fc355a8f4fee48cf92e4b145fc02c768c80f6754468320e53	gms-server/wz/Character.wz/Weapon/01362070.img.xml	e906ad688ff146dc53c5573ae49f66f4659b547407582eb9dab11dd8beb38f18
1362071	幻影	豪華手杖	clien/Data/Character/Weapon/01362071.img	466cbf98fd675d66d80dced5e5c0182762d15449a32ad0245353f7404c655778	gms-server/wz/Character.wz/Weapon/01362071.img.xml	fae6b2674400b95f4832f1ada5ba1684b661b5f60f5da73489b7d806c5db67fa
1362074	幻影	無情石榴石帽	clien/Data/Character/Weapon/01362074.img	c6aec91ead684f19b6affc7462134df968a5bb8f73d0ccd9c5662adc1464c068	gms-server/wz/Character.wz/Weapon/01362074.img.xml	a208bae6bdc89643d952b7cec3d90c2fcb1ac8a439367377de737d7d09e0f75c
1362075	幻影	威風之彩虹	clien/Data/Character/Weapon/01362075.img	d9ecb255beb7a18dea045fb1fbb5ed18da8eecc3cce2575f98473447f44b70b3	gms-server/wz/Character.wz/Weapon/01362075.img.xml	9a7e08bf293007a3d21e2f8cb090021eaecb64f1d5fee6d64e21c0c3f7211930
1362076	幻影	王權手杖	clien/Data/Character/Weapon/01362076.img	62e4f2487e8fb4113edba85e8dfcdb85995ba09d027ba54cb095689bf993463e	gms-server/wz/Character.wz/Weapon/01362076.img.xml	3d1e7d35a48e675202c4df4f4d2d3e85496bd8495236cbef75b5baec27303de3
1362077	幻影	幻影手杖	clien/Data/Character/Weapon/01362077.img	50806ebf9d662caf1f0a9e8ab39567a12c63d330d4816ebfc6089ea131118eb1	gms-server/wz/Character.wz/Weapon/01362077.img.xml	beb745044b1c19e54fa5678aeef735141eeb0b5ca472aa1337892d7fc1801f1f
1362078	幻影	混沌盜賊暗巷	clien/Data/Character/Weapon/01362078.img	578b350aa3d42d83298fca26232bb86c710f5503175a3c9bb55a1a4a0ccb8b4b	gms-server/wz/Character.wz/Weapon/01362078.img.xml	47d37b02dedbd7455b8c515e282d71fa9270520f892b4cfc585acb28d4d06886
1362079	幻影	混沌強力魔法杖	clien/Data/Character/Weapon/01362079.img	146c0accab1610f12b8f0a551ed32748abfb901d004c41b789ed6850006924a4	gms-server/wz/Character.wz/Weapon/01362079.img.xml	5443231e077fb8cc4daee1b959c39d29a22e671b2daa7d27be0135e0eafe621f
1362080	幻影	混沌魅影手杖	clien/Data/Character/Weapon/01362080.img	2289390192d3dd660cb3cc38f167d71c956eb54ac2710d1d2d0b680b15543b27	gms-server/wz/Character.wz/Weapon/01362080.img.xml	a4b93d53212c56039050c0c92b2049799c197048f80c964a24eb344b05a6a338
